series,t,y
s5,1531,1047.485501
s5,1532,1054.396083
s5,1533,1378.995575
s5,1534,1347.132912
s5,1535,1371.939749
s5,1536,1624.399917
s5,1537,1547.605492
s5,1538,1287.494283
s5,1539,1339.165871
s5,1540,1370.117990
s5,1541,1274.656655
s5,1542,1038.156942
s5,1543,1158.858496
s5,1544,1075.033200
s5,1545,776.843002
s5,1546,665.876020
s5,1547,652.283273
s5,1548,787.260005
s5,1549,825.053955
s5,1550,790.434441
s5,1551,786.808319
s5,1552,897.261444
s5,1553,1033.107663
s5,1554,996.169415
s5,1555,1056.844109
s5,1556,1268.069579
s5,1557,1446.257611
s5,1558,1432.160748
s5,1559,1474.542784
s5,1560,1428.016573
s5,1561,1538.900822
s5,1562,1311.145159
s5,1563,1377.478689
s5,1564,1263.246964
s5,1565,1206.458041
s5,1566,1051.146639
s5,1567,1075.637678
s5,1568,918.891841
s5,1569,795.810477
s5,1570,809.761758
s5,1571,720.664924
s5,1572,662.224629
s5,1573,658.313920
s5,1574,785.931641
s5,1575,706.936624
s5,1576,827.666074
s5,1577,905.722335
s5,1578,1038.517552
s5,1579,1092.096104
s5,1580,1352.891251
s5,1581,1138.066305
s5,1582,1370.104169
s5,1583,1360.926227
s5,1584,1458.880568
s5,1585,1243.744158
s5,1586,1417.633067
s5,1587,1164.634376
s5,1588,1239.459090
s5,1589,1132.734533
s5,1590,995.316908
s5,1591,834.710280
s5,1592,730.005339
s5,1593,710.121639
s5,1594,575.844915
s5,1595,436.466884
s5,1596,420.747444
s5,1597,613.293957
s5,1598,638.872182
s5,1599,662.599078
s5,1600,693.610434
s5,1601,798.278459
s5,1602,895.057285
s5,1603,967.087854
s5,1604,974.957692
s5,1605,1053.680029
s5,1606,1080.447053
s5,1607,1214.235876
s5,1608,1142.526502
s5,1609,1192.382534
s5,1610,1265.164859
s5,1611,1080.259207
s5,1612,1102.057231
s5,1613,1053.424119
s5,1614,701.715696
s5,1615,628.661142
s5,1616,673.268781
s5,1617,499.664436
s5,1618,523.007530
s5,1619,487.920676
s5,1620,373.473982
s5,1621,474.687968
s5,1622,569.554630
s5,1623,560.770795
s5,1624,493.837580
s5,1625,631.449392
s5,1626,694.328946
s5,1627,944.593464
s5,1628,903.189900
s5,1629,944.838344
s5,1630,1061.785857
s5,1631,1138.016892
s5,1632,1089.757712
s5,1633,1118.415950
s5,1634,1078.819444
s5,1635,1079.379001
s5,1636,1023.743558
s5,1637,884.792392
s5,1638,734.732178
s5,1639,703.032558
s5,1640,515.177326
s5,1641,581.044007
s5,1642,463.850827
s5,1643,414.032470
s5,1644,197.910446
s5,1645,561.468855
s5,1646,526.252519
s5,1647,568.278631
s5,1648,558.463823
s5,1649,688.436835
s5,1650,948.753554
s5,1651,785.946878
s5,1652,987.604665
s5,1653,1061.554967
s5,1654,1095.660969
s5,1655,1158.983223
s5,1656,1083.815102
s5,1657,1203.521753
s5,1658,1032.312876
s5,1659,1217.297203
s5,1660,1073.264705
s5,1661,869.278302
s5,1662,687.595410
s5,1663,759.710732
s5,1664,703.464901
s5,1665,516.928324
s5,1666,657.179286
s5,1667,515.765329
s5,1668,448.053751
s5,1669,391.077376
s5,1670,523.063991
s5,1671,577.274885
s5,1672,719.567895
s5,1673,842.634090
s5,1674,868.759458
s5,1675,1004.317571
s5,1676,1174.722545
s5,1677,1202.613078
s5,1678,1208.785304
s5,1679,1324.212859
s5,1680,1265.860905
s5,1681,1339.291114
s5,1682,1285.779795
s5,1683,1153.928004
s5,1684,1214.661005
s5,1685,1096.194379
s5,1686,1056.102582
s5,1687,813.147973
s5,1688,908.684024
s5,1689,837.559933
s5,1690,668.147955
s5,1691,649.918239
s5,1692,647.577082
s5,1693,654.391683
s5,1694,754.630223
s5,1695,698.855579
s5,1696,744.686325
s5,1697,904.259192
s5,1698,1163.591372
s5,1699,1095.587910
s5,1700,1147.203182
s5,1701,1238.894545
s5,1702,1388.465980
s5,1703,1511.235467
s5,1704,1392.908171
s5,1705,1458.788969
s5,1706,1434.971524
s5,1707,1403.952871
s5,1708,1311.085955
s5,1709,1294.962089
s5,1710,1176.057052
s5,1711,985.416519
s5,1712,1121.927302
s5,1713,762.057465
s5,1714,703.236724
s5,1715,836.549826
s5,1716,755.714538
s5,1717,730.653312
s5,1718,795.787255
s5,1719,886.134546
s5,1720,876.883869
s5,1721,948.178829
s5,1722,1012.516890
s5,1723,1122.959593
s5,1724,1219.027325
s5,1725,1443.698528
s5,1726,1442.689010
s5,1727,1504.473609
s5,1728,1440.209206
s5,1729,1552.362760
s5,1730,1325.949350
s5,1731,1421.453464
s5,1732,1362.820189
s5,1733,1178.789956
s5,1734,1047.671445
s5,1735,1062.569368
s5,1736,875.832276
s5,1737,777.555360
s5,1738,774.230280
s5,1739,645.350749
s5,1740,694.614473
s5,1741,856.648495
s5,1742,699.697674
s5,1743,848.170289
s5,1744,770.071261
s5,1745,936.008848
s5,1746,999.283207
s5,1747,1098.246938
s5,1748,1253.154159
s5,1749,1431.577216
s5,1750,1320.894581
s5,1751,1464.430166
s5,1752,1406.780159
s5,1753,1423.318846
s5,1754,1296.732081
s5,1755,1219.084909
s5,1756,1177.504771
s5,1757,1041.637431
s5,1758,996.576008
s5,1759,815.287484
s5,1760,795.257522
s5,1761,720.223222
s5,1762,770.748071
s5,1763,713.652481
s5,1764,597.156571
s5,1765,520.879367
s5,1766,627.085949
s5,1767,689.121132
s5,1768,679.578775
s5,1769,710.969740
s5,1770,729.192498
s5,1771,949.347607
s5,1772,1180.242816
s5,1773,1096.469708
s5,1774,1198.255555
s5,1775,1233.692494
s5,1776,1255.671875
s5,1777,1265.144176
s5,1778,1022.074290
s5,1779,1100.459948
s5,1780,1061.295647
s5,1781,934.324877
s5,1782,930.818293
s5,1783,710.868757
s5,1784,709.909185
s5,1785,686.783659
s5,1786,467.836872
s5,1787,440.901940
s5,1788,393.282609
s5,1789,473.582589
s5,1790,284.457862
s5,1791,384.390600
s5,1792,540.267523
s5,1793,710.326693
s5,1794,781.396930
s5,1795,770.575983
s5,1796,1040.088212
s5,1797,1007.612892
s5,1798,1015.093030
s5,1799,1142.466557
s5,1800,1217.776995
s5,1801,1108.639435
s5,1802,969.019285
s5,1803,986.591934
s5,1804,961.370310
s5,1805,937.261588
s5,1806,697.768815
s5,1807,695.222663
s5,1808,496.100469
s5,1809,509.642056
s5,1810,341.520526
s5,1811,363.980137
s5,1812,267.180808
s5,1813,315.121192
s5,1814,302.267402
s5,1815,329.733898
s5,1816,642.152068
s5,1817,728.160956
s5,1818,774.139107
s5,1819,811.865698
s5,1820,1043.034663
s5,1821,997.383164
s5,1822,1118.204244
s5,1823,1218.387903
s5,1824,1174.278215
s5,1825,1266.297560
s5,1826,1119.690439
s5,1827,1070.474175
s5,1828,1024.221382
s5,1829,847.059021
s5,1830,763.470702
s5,1831,809.921925
s5,1832,537.510067
s5,1833,674.955282
s5,1834,553.026875
s5,1835,583.561523
s5,1836,539.101311
s5,1837,539.109423
s5,1838,661.233643
s5,1839,586.021895
s5,1840,663.128520
s5,1841,848.119275
s5,1842,816.884245
s5,1843,1053.889893
s5,1844,1119.623173
s5,1845,1118.785306
s5,1846,1132.555614
s5,1847,1127.090388
s5,1848,1443.240855
s5,1849,1193.977677
s5,1850,1191.338391
s5,1851,1298.837162
s5,1852,1203.957271
s5,1853,1104.459249
s5,1854,1006.748530
s5,1855,878.717607
s5,1856,756.375206
s5,1857,695.413471
s5,1858,736.997111
s5,1859,735.762452
s5,1860,730.475062
s5,1861,651.567439
s5,1862,523.855321
s5,1863,788.174039
s5,1864,817.580059
s5,1865,721.196406
s5,1866,1124.579258
s5,1867,1140.133517
s5,1868,1216.802786
s5,1869,1321.459943
s5,1870,1384.941175
s5,1871,1441.735786
s5,1872,1456.564415
s5,1873,1448.195880
s5,1874,1462.455508
s5,1875,1396.251237
s5,1876,1481.272515
s5,1877,1228.865036
s5,1878,1088.647086
s5,1879,988.451530
s5,1880,972.548551
s5,1881,874.717613
s5,1882,822.012644
s5,1883,747.400746
s5,1884,731.135631
s5,1885,808.073454
s5,1886,885.327899
s5,1887,863.887137
s5,1888,903.422774
s5,1889,912.068124
s5,1890,1007.090543
s5,1891,1193.293429
s5,1892,1262.890229
s5,1893,1353.960070
s5,1894,1341.775608
s5,1895,1457.077810
s5,1896,1339.120681
s5,1897,1387.580273
s5,1898,1384.520036
s5,1899,1431.523956
s5,1900,1267.040954
s5,1901,1152.603402
s5,1902,1144.899559
s5,1903,1017.283815
s5,1904,997.790101
s5,1905,868.479894
s5,1906,791.963301
s5,1907,714.372872
s5,1908,753.856671
s5,1909,651.298211
s5,1910,617.956571
s5,1911,847.356502
s5,1912,812.118124
s5,1913,932.323087
s5,1914,1064.812930
s5,1915,1185.251594
s5,1916,979.750986
s5,1917,1192.687462
s5,1918,1420.414325
s5,1919,1239.389169
s5,1920,1414.641039
s5,1921,1340.201284
s5,1922,1263.802540
s5,1923,1260.383201
s5,1924,1064.997014
s5,1925,1127.752460
s5,1926,1083.272174
s5,1927,785.957690
s5,1928,743.505074
s5,1929,794.982007
s5,1930,661.899691
s5,1931,559.928506
s5,1932,664.505448
s5,1933,431.506572
s5,1934,559.668164
s5,1935,633.663881
s5,1936,668.622339
s5,1937,831.602979
s5,1938,735.663082
s5,1939,953.873464
s5,1940,976.994318
s5,1941,1199.355966
s5,1942,1245.707887
s5,1943,1149.048140
s5,1944,1135.650751
s5,1945,1202.242869
s5,1946,1104.820038
s5,1947,1067.040019
s5,1948,1063.142449
s5,1949,904.507154
s5,1950,973.534997
s5,1951,741.137925
s5,1952,600.050311
s5,1953,469.765477
s5,1954,445.129264
s5,1955,518.456308
s5,1956,453.005815
s5,1957,520.209670
s5,1958,538.025599
s5,1959,531.376547
s5,1960,506.975356
s5,1961,631.012825
s5,1962,739.180072
s5,1963,704.686615
s5,1964,941.827152
s5,1965,918.294733
s5,1966,1051.424188
s5,1967,1060.798097
s5,1968,1160.308754
s5,1969,1306.015326
s5,1970,989.002808
s5,1971,1022.286103
s5,1972,1103.063691
s5,1973,794.347798
s5,1974,751.584455
s5,1975,663.848448
s5,1976,603.497173
s5,1977,379.464231
s5,1978,459.589530
s5,1979,439.729931
s5,1980,566.595380
s5,1981,378.448352
s5,1982,373.865705
s5,1983,482.410218
s5,1984,352.660262
s5,1985,662.084933
s5,1986,851.020719
s5,1987,832.205428
s5,1988,927.453895
s5,1989,996.429918
s5,1990,1093.081237
s5,1991,1037.395818
s5,1992,1269.125742
s5,1993,1118.303642
s5,1994,1092.703232
s5,1995,1201.668507
s5,1996,1012.311212
s5,1997,897.944773
s5,1998,962.898991
s5,1999,762.377382
s5,2000,732.718289
s5,2001,545.161367
s5,2002,397.549020
s5,2003,505.268620
s5,2004,585.790109
s5,2005,456.865001
s5,2006,555.595122
s5,2007,642.354884
s5,2008,687.287980
s5,2009,766.478559
s5,2010,920.543348
s5,2011,982.422319
s5,2012,1025.584166
s5,2013,1232.023874
s5,2014,1284.493095
s5,2015,1302.991027
s5,2016,1355.122440
s5,2017,1105.705173
s5,2018,1298.813085
s5,2019,1235.342681
s5,2020,1018.369072
s5,2021,1241.647269
s5,2022,1024.941584
s5,2023,876.005585
s5,2024,795.426086
s5,2025,769.175200
s5,2026,690.329097
s5,2027,534.468093
s5,2028,611.710145
s5,2029,686.994977
s5,2030,736.234879
s5,2031,814.456640
s5,2032,749.053552
s5,2033,873.508117
s5,2034,1049.005293
s5,2035,1078.018416
s5,2036,1236.664551
s5,2037,1244.622051
s5,2038,1419.655737
s5,2039,1428.610982
s5,2040,1491.423855
s5,2041,1449.244433
s5,2042,1361.416040
s5,2043,1279.526889
s5,2044,1305.091100
s5,2045,1172.945617
s5,2046,1015.793298
s5,2047,992.079377
s5,2048,1002.857849
s5,2049,957.840779
s5,2050,860.345064
s5,2051,863.684573
s5,2052,716.919814
s5,2053,740.761858
s5,2054,712.785861
s5,2055,780.525560
s5,2056,1031.758281
s5,2057,1031.175086
s5,2058,1142.362219
s5,2059,1385.201150
s5,2060,1426.156256
s5,2061,1298.068335
s5,2062,1499.166168
s5,2063,1411.905329
s5,2064,1560.219437
s5,2065,1338.538647
s5,2066,1376.210722
s5,2067,1322.298740
s5,2068,1465.561448
s5,2069,1093.772318
s5,2070,1211.655720
s5,2071,1109.198026
s5,2072,942.343598
s5,2073,911.291017
s5,2074,973.883713
s5,2075,752.513650
s5,2076,689.270387
s5,2077,812.660017
s5,2078,795.998659
s5,2079,699.862567
s5,2080,867.559418
s5,2081,956.314972
s5,2082,938.910277
s5,2083,1044.530422
s5,2084,1152.436574
s5,2085,1186.836574
s5,2086,1374.085418
s5,2087,1395.134210
s5,2088,1218.973680
s5,2089,1341.740179
s5,2090,1347.906314
s5,2091,1174.716322
s5,2092,1176.000437
s5,2093,1125.261570
s5,2094,873.806311
s5,2095,874.831764
s5,2096,620.911707
s5,2097,767.192558
s5,2098,584.140987
s5,2099,479.694448
s5,2100,423.240602
s5,2101,436.593394
s5,2102,680.522722
s5,2103,566.952569
s5,2104,652.689592
s5,2105,745.617242
s5,2106,749.730740
s5,2107,1010.472544
s5,2108,849.297354
s5,2109,1179.397258
s5,2110,1112.599621
s5,2111,1209.674238
s5,2112,1241.654566
s5,2113,1270.360319
s5,2114,1076.917569
s5,2115,1156.935417
s5,2116,1028.516927
s5,2117,928.185138
s5,2118,818.101284
s5,2119,821.402432
s5,2120,675.548447
s5,2121,650.040106
s5,2122,554.067181
s5,2123,287.401677
s5,2124,405.208582
s5,2125,490.630429
s5,2126,372.998099
s5,2127,363.682879
s5,2128,386.253319
s5,2129,792.930703
s5,2130,664.788775
s5,2131,841.202099
s5,2132,836.272507
s5,2133,1028.058363
s5,2134,1183.360398
s5,2135,989.750189
s5,2136,1112.406540
s5,2137,1052.053449
s5,2138,935.898799
s5,2139,956.127934
s5,2140,952.779351
s5,2141,957.149141
s5,2142,865.453505
s5,2143,670.718456
s5,2144,454.937179
s5,2145,550.378941
s5,2146,436.452826
s5,2147,393.460315
s5,2148,289.808589
s5,2149,372.328774
s5,2150,565.894483
s5,2151,585.594752
s5,2152,644.191565
s5,2153,687.640982
s5,2154,704.595954
s5,2155,834.805177
s5,2156,941.457647
s5,2157,1044.092087
s5,2158,1056.098469
s5,2159,1064.283680
s5,2160,1238.564319
s5,2161,1123.933059
s5,2162,1190.166321
s5,2163,1064.382374
s5,2164,1061.627441
s5,2165,967.739357
s5,2166,895.278323
s5,2167,800.079275
s5,2168,589.564000
s5,2169,483.404889
s5,2170,524.597382
s5,2171,616.416598
s5,2172,414.430718
s5,2173,419.301498
s5,2174,699.648673
s5,2175,469.418127
s5,2176,622.448324
s5,2177,728.207271
s5,2178,809.468139
s5,2179,915.505175
s5,2180,1145.074248
s5,2181,1166.647171
s5,2182,1236.037106
s5,2183,1146.888651
s5,2184,1359.120496
s5,2185,1312.469885
s5,2186,1287.736816
s5,2187,1292.278606
s5,2188,1187.867836
s5,2189,1082.098656
s5,2190,1027.798328
s5,2191,852.525208
s5,2192,752.289201
s5,2193,644.041720
s5,2194,761.946078
s5,2195,602.427574
s5,2196,652.136668
s5,2197,734.839058
s5,2198,824.470940
s5,2199,719.799461
s5,2200,837.942014
s5,2201,924.977546
s5,2202,919.381458
s5,2203,1084.136056
s5,2204,1428.945307
s5,2205,1298.644410
s5,2206,1506.502350
s5,2207,1478.318851
s5,2208,1577.469316
s5,2209,1543.205003
s5,2210,1433.348697
s5,2211,1272.877228
s5,2212,1405.993176
s5,2213,1267.813532
s5,2214,1159.077659
s5,2215,1094.197713
s5,2216,879.155808
s5,2217,870.534655
s5,2218,798.266587
s5,2219,644.641609
s5,2220,648.509189
s5,2221,737.048141
s5,2222,610.583105
s5,2223,888.288157
s5,2224,964.038140
s5,2225,987.078344
s5,2226,1109.032791
s5,2227,1046.900606
s5,2228,1288.857233
s5,2229,1412.859829
s5,2230,1457.656558
s5,2231,1531.132270
s5,2232,1474.643320
s5,2233,1622.725181
s5,2234,1472.122296
s5,2235,1443.743988
s5,2236,1390.591212
s5,2237,1161.482112
s5,2238,1036.493656
s5,2239,1080.709889
s5,2240,831.599915
s5,2241,796.434981
s5,2242,848.321268
s5,2243,643.692152
s5,2244,628.444923
s5,2245,610.186764
s5,2246,651.218780
s5,2247,920.253363
s5,2248,887.633842
s5,2249,1000.393916
s5,2250,870.642014
s5,2251,926.549096
s5,2252,1107.788424
s5,2253,1348.879747
s5,2254,1416.910323
s5,2255,1215.694217
s5,2256,1246.199188
s5,2257,1415.487424
s5,2258,1347.898623
s5,2259,1302.030200
s5,2260,1239.799979
s5,2261,1019.890416
s5,2262,1003.889827
s5,2263,869.533408
s5,2264,885.015543
s5,2265,680.829470
s5,2266,489.942897
s5,2267,678.172655
s5,2268,692.902155
s5,2269,628.647937
s5,2270,553.882095
s5,2271,553.570428
s5,2272,766.949246
s5,2273,730.631209
s5,2274,898.273946
s5,2275,1007.950480
s5,2276,1023.865732
s5,2277,956.910579
s5,2278,1203.876339
s5,2279,1127.091414
s5,2280,1097.855542
s5,2281,1200.336572
s5,2282,1177.388155
s5,2283,1100.700769
s5,2284,1077.167471
s5,2285,792.431874
s5,2286,880.375426
s5,2287,857.346604
s5,2288,630.966225
s5,2289,513.310174
s5,2290,469.100432
s5,2291,526.864651
s5,2292,396.235025
s5,2293,352.064949
s5,2294,310.604504
s5,2295,595.103249
s5,2296,665.417541
s5,2297,641.476166
s5,2298,889.627091
s5,2299,796.835173
s5,2300,970.877368
s5,2301,895.490449
s5,2302,980.618235
s5,2303,1097.662972
s5,2304,1152.081535
s5,2305,1155.495162
s5,2306,1009.332795
s5,2307,982.776630
s5,2308,941.255679
s5,2309,841.267034
s5,2310,747.882894
s5,2311,732.502943
s5,2312,667.280843
s5,2313,359.594813
s5,2314,535.368556
s5,2315,407.305257
s5,2316,400.525960
s5,2317,408.841390
s5,2318,486.504527
s5,2319,524.297529
s5,2320,431.030716
s5,2321,701.575222
s5,2322,648.969995
s5,2323,863.048430
s5,2324,945.583714
s5,2325,897.561591
s5,2326,1083.122239
s5,2327,1110.183517
s5,2328,1102.420322
s5,2329,1304.825736
s5,2330,1137.788369
s5,2331,1049.240187
s5,2332,1141.128147
s5,2333,925.846037
s5,2334,828.330227
s5,2335,596.099114
s5,2336,706.281739
s5,2337,661.400312
s5,2338,671.691032
s5,2339,413.959035
s5,2340,555.845728
s5,2341,595.038953
s5,2342,580.887152
s5,2343,586.545984
s5,2344,540.971308
s5,2345,772.985448
s5,2346,818.649219
s5,2347,832.725720
s5,2348,1108.261465
s5,2349,1141.487626
s5,2350,1204.081831
s5,2351,1420.883195
s5,2352,1258.123571
s5,2353,1142.843251
s5,2354,1108.209843
s5,2355,1268.668367
s5,2356,1146.985741
s5,2357,1026.397713
s5,2358,835.235472
s5,2359,842.551477
s5,2360,734.940188
s5,2361,736.868834
s5,2362,622.516374
s5,2363,584.334030
s5,2364,633.599998
s5,2365,589.500212
s5,2366,710.028521
s5,2367,487.494336
s5,2368,729.634142
s5,2369,1006.730110
s5,2370,1031.124519
s5,2371,1035.930292
s5,2372,1200.732233
s5,2373,1257.127807
s5,2374,1341.891126
s5,2375,1525.385268
s5,2376,1410.069076
s5,2377,1455.553769
s5,2378,1348.957549
s5,2379,1307.471355
s5,2380,1177.907896
s5,2381,1161.666905
s5,2382,1088.164194
s5,2383,1002.043980
s5,2384,940.162788
s5,2385,864.759974
s5,2386,844.944916
s5,2387,738.006260
s5,2388,835.158490
s5,2389,789.330458
s5,2390,879.493950
s5,2391,826.044349
s5,2392,994.572423
s5,2393,997.459811
s5,2394,961.127301
s5,2395,1180.517704
s5,2396,1260.509805
s5,2397,1244.436154
s5,2398,1343.175938
s5,2399,1413.926675
s5,2400,1648.995493
s5,2401,1493.458887
s5,2402,1573.976322
s5,2403,1452.274667
s5,2404,1388.569271
s5,2405,1278.933314
s5,2406,1008.377365
s5,2407,1114.400195
s5,2408,849.776428
s5,2409,873.608699
s5,2410,765.011638
s5,2411,846.973117
s5,2412,791.670048
s5,2413,840.809196
s5,2414,766.168694
s5,2415,778.780484
s5,2416,903.540829
s5,2417,1107.009178
s5,2418,1056.084017
s5,2419,1111.726636
s5,2420,1102.722067
s5,2421,1213.974414
s5,2422,1321.951216
s5,2423,1416.094125
s5,2424,1425.333678
s5,2425,1359.316398
s5,2426,1339.599381
s5,2427,1384.448968
s5,2428,1328.638210
s5,2429,1186.876602
s5,2430,1109.954218
s5,2431,985.185907
s5,2432,929.787931
s5,2433,611.707441
s5,2434,596.395381
s5,2435,601.909940
s5,2436,586.963354
s5,2437,656.857363
s5,2438,443.270787
s5,2439,638.194328
s5,2440,712.714703
s5,2441,722.319093
s5,2442,850.580040
s5,2443,1025.766754
s5,2444,1071.119822
s5,2445,1101.333358
s5,2446,1183.970159
s5,2447,1196.293735
s5,2448,1288.631387
s5,2449,1199.178282
s5,2450,1243.281517
s5,2451,1069.182315
s5,2452,1029.925798
s5,2453,856.564225
s5,2454,824.398690
s5,2455,800.257024
s5,2456,564.851460
s5,2457,528.464438
s5,2458,493.443400
s5,2459,411.164611
s5,2460,476.411733
s5,2461,322.868720
s5,2462,506.314616
s5,2463,590.487975
s5,2464,684.722059
s5,2465,639.496709
s5,2466,676.214880
s5,2467,712.287662
s5,2468,970.342238
s5,2469,1059.263058
s5,2470,1081.805209
s5,2471,1127.240423
s5,2472,1169.502488
s5,2473,1085.139984
s5,2474,970.275595
s5,2475,919.152271
s5,2476,893.886811
s5,2477,797.051546
s5,2478,651.707562
s5,2479,641.628486
s5,2480,504.817450
s5,2481,551.225864
s5,2482,433.294630
s5,2483,455.955740
s5,2484,279.481428
s5,2485,303.882848
s5,2486,299.359423
s5,2487,495.616397
s5,2488,782.204425
s5,2489,655.134382
s5,2490,704.097553
s5,2491,852.341881
s5,2492,929.407328
s5,2493,1088.348692
s5,2494,1084.026561
s5,2495,1065.819764
s5,2496,1013.141807
s5,2497,1180.786854
s5,2498,1202.909933
s5,2499,1090.451723
s5,2500,945.404106
s5,2501,897.803704
s5,2502,816.445698
s5,2503,792.843239
s5,2504,658.507753
s5,2505,675.592472
s5,2506,514.625403
s5,2507,444.070208
s5,2508,617.447583
s5,2509,416.483758
s5,2510,469.510435
s5,2511,744.193227
s5,2512,688.499140
s5,2513,894.395675
s5,2514,675.708729
s5,2515,1060.043002
s5,2516,1064.896556
s5,2517,1160.457392
s5,2518,1260.786441
s5,2519,1067.819699
s5,2520,1233.333252
s5,2521,1335.096600
s5,2522,1519.725449
s5,2523,1175.043778
s5,2524,1342.341235
s5,2525,1133.584210
s5,2526,1074.668727
s5,2527,835.730423
s5,2528,868.183270
s5,2529,683.826557
s5,2530,599.661601
s5,2531,749.042097
s5,2532,587.637851
s5,2533,614.104784
s5,2534,740.933052
s5,2535,687.559992
s5,2536,732.037353
s5,2537,935.948719
s5,2538,1039.835478
s5,2539,1235.392230
s5,2540,1134.374896
s5,2541,1358.132423
s5,2542,1427.138516
s5,2543,1388.723733
s5,2544,1432.768896
s5,2545,1445.326899
s5,2546,1339.764151
s5,2547,1268.280830
s5,2548,1351.279155
s5,2549,1135.007437
s5,2550,1049.925811
s5,2551,1088.408450
s5,2552,899.027748
s5,2553,830.783812
s5,2554,693.970753
s5,2555,664.784847
s5,2556,635.620825
s5,2557,643.231292
s5,2558,871.469500
s5,2559,759.842991
s5,2560,731.504533
s5,2561,908.963347
s5,2562,1139.459537
s5,2563,1095.923442
s5,2564,1270.738681
s5,2565,1283.601166
s5,2566,1285.727603
s5,2567,1418.116891
s5,2568,1400.235489
s5,2569,1482.463845
s5,2570,1489.679509
s5,2571,1375.922447
s5,2572,1503.647764
s5,2573,1137.251492
s5,2574,1219.067098
s5,2575,1050.244327
s5,2576,1028.183053
s5,2577,878.711286
s5,2578,602.288979
s5,2579,700.782371
s5,2580,776.820429
s5,2581,702.422698
s5,2582,628.010286
s5,2583,734.241773
s5,2584,867.320074
s5,2585,1016.086359
s5,2586,968.644303
s5,2587,1112.208600
s5,2588,1121.083325
s5,2589,1175.855594
s5,2590,1285.111643
s5,2591,1462.294921
s5,2592,1428.388504
s5,2593,1341.373448
s5,2594,1322.908976
s5,2595,1305.012653
s5,2596,1176.272776
s5,2597,1059.419525
s5,2598,967.617092
s5,2599,934.436289
s5,2600,757.995695
s5,2601,758.257165
s5,2602,488.879343
s5,2603,520.849131
s5,2604,519.326532
s5,2605,594.195970
s5,2606,504.646136
s5,2607,579.885455
s5,2608,709.322634
s5,2609,757.598775
s5,2610,803.096513
s5,2611,918.484519
s5,2612,959.453809
s5,2613,1163.101277
s5,2614,1193.362631
s5,2615,1261.966701
s5,2616,1379.604837
s5,2617,1293.377936
s5,2618,1200.716406
s5,2619,1097.721487
s5,2620,1196.429726
s5,2621,953.761555
s5,2622,819.666241
s5,2623,830.979172
s5,2624,670.165112
s5,2625,534.104551
s5,2626,517.567008
s5,2627,583.672891
s5,2628,425.157598
s5,2629,445.441403
s5,2630,379.171588
s5,2631,459.531946
s5,2632,630.665179
s5,2633,641.348598
s5,2634,749.437257
s5,2635,916.564217
s5,2636,899.894745
s5,2637,1118.776990
s5,2638,1017.262014
s5,2639,1050.512923
s5,2640,1064.692106
s5,2641,1005.763166
s5,2642,1126.522523
s5,2643,1032.511156
s5,2644,1059.705216
s5,2645,815.862591
s5,2646,831.094710
s5,2647,777.731600
s5,2648,569.822412
s5,2649,493.323438
s5,2650,256.690537
s5,2651,544.075809
s5,2652,372.155060
s5,2653,440.265917
s5,2654,382.749765
s5,2655,502.655627
s5,2656,466.197195
s5,2657,696.841609
s5,2658,746.449216
s5,2659,811.191548
s5,2660,966.253067
s5,2661,884.925978
s5,2662,1098.479291
s5,2663,1100.954250
s5,2664,1264.779177
s5,2665,1212.830441
s5,2666,1115.422909
s5,2667,1058.681257
s5,2668,1234.844411
s5,2669,856.964870
s5,2670,982.926300
s5,2671,818.818165
s5,2672,721.931950
s5,2673,446.528429
s5,2674,591.793272
s5,2675,455.208516
s5,2676,411.703126
s5,2677,535.684835
s5,2678,475.276279
s5,2679,630.668849
s5,2680,596.935362
s5,2681,804.223768
s5,2682,894.589967
s5,2683,902.220314
s5,2684,992.643058
s5,2685,1100.855877
s5,2686,1182.711034
s5,2687,1227.607976
s5,2688,1436.321324
s5,2689,1330.613932
s5,2690,1249.945547
s5,2691,1204.613287
s5,2692,1103.118514
s5,2693,1103.698693
s5,2694,990.034599
s5,2695,854.197045
s5,2696,767.759693
s5,2697,714.807047
s5,2698,608.502942
s5,2699,658.876354
s5,2700,569.402048
s5,2701,689.319462
s5,2702,661.422979
s5,2703,785.036561
s5,2704,780.652261
s5,2705,777.264402
s5,2706,918.986176
s5,2707,1097.618667
s5,2708,1245.092623
s5,2709,1332.809506
s5,2710,1410.345949
s5,2711,1471.053725
s5,2712,1471.340081
s5,2713,1475.285817
s5,2714,1399.340518
s5,2715,1407.923863
s5,2716,1289.459432
s5,2717,1208.838170
s5,2718,1136.508336
s5,2719,1199.354843
s5,2720,830.329688
s5,2721,825.573908
s5,2722,779.393692
s5,2723,789.313655
s5,2724,741.187360
s5,2725,869.028597
s5,2726,663.676107
s5,2727,968.684221
s5,2728,814.078243
s5,2729,941.130856
s5,2730,1131.005260
s5,2731,1192.506672
s5,2732,1276.121181
s5,2733,1363.657966
s5,2734,1450.488946
s5,2735,1535.304470
s5,2736,1512.244026
s5,2737,1381.023995
s5,2738,1387.112890
s5,2739,1488.020115
s5,2740,1454.176773
s5,2741,1291.327678
s5,2742,1203.485697
s5,2743,1046.976853
s5,2744,1082.647331
s5,2745,801.664425
s5,2746,751.144582
s5,2747,671.046578
s5,2748,821.379884
s5,2749,667.622057
s5,2750,770.287925
s5,2751,678.571807
s5,2752,739.874611
s5,2753,1003.811322
